source,context,en_raw,zh_raw,en_norm,zh_norm
MC-601,P.4.2,Duration (weeks) .................................................... :,持續時間(週):,Duration (weeks) :,持續時間(週):
MC-601,Q,CIRCUITS INTENDED FOR INTERCONNECTION WITH BUILDING WIRING,與建築物配線互連,CIRCUITS INTENDED FOR INTERCONNECTION WITH BUILDING WIRING,與建築物配線互連
MC-601,Q.1,Limited power sources,電力限制型電源,Limited power sources,電力限制型電源
MC-601,Q.1.1,Requirements,要求,Requirements,要求
MC-601,Q.1.1,a) Inherently limited output,a) 輸出固有限制,a) Inherently limited output,a) 輸出固有限制
MC-601,Q.1.1,b) Impedance limited output,b) 阻抗限制之輸出,b) Impedance limited output,b) 阻抗限制之輸出
MC-601,Q.1.1,c) Regulating network limited output,c) 調節電路限制輸出,c) Regulating network limited output,c) 調節電路限制輸出
MC-601,Q.1.1,d) Overcurrent protective device limited output,d) 電流保護裝置者,d) Overcurrent protective device limited output,d) 電流保護裝置者
MC-601,Q.1.1,e) IC current limiter complying with G.9,e) 符合G.9的IC電流限制器,e) IC current limiter complying with G.9,e) 符合G.9的IC電流限制器
MC-601,Q.1.2,Test method and compliance ................................ :,試驗方法及符合性:,Test method and compliance :,試驗方法及符合性:
MC-601,Q.1.2,Current rating of overcurrent protective device (A),過流保護裝置的額定電流(A) :,Current rating of overcurrent protective device (A),過流保護裝置的額定電流(A) :
MC-601,Q.2,Test for external circuits – paired conductor,外部電路之試驗−成對導體纜線,Test for external circuits – paired conductor,外部電路之試驗−成對導體纜線
MC-601,Q.2,Maximum output current (A) ................................. :,最大輸出電流(A) :,Maximum output current (A) :,最大輸出電流(A) :
MC-601,Q.2,Current limiting method.......................................... :,電流限制方法:,Current limiting method :,電流限制方法:
MC-601,R,LIMITED SHORT CIRCUIT TEST,限制短路試驗,LIMITED SHORT CIRCUIT TEST,限制短路試驗
MC-601,R.1,General,一般,General,一般
MC-601,R.2,Test setup,試驗設置,Test setup,試驗設置
MC-601,R.2,Overcurrent protective device for test ................... :,試驗的過流保護裝置:,Overcurrent protective device for test :,試驗的過流保護裝置:
MC-601,R.3,Test method,試驗方法,Test method,試驗方法
MC-601,R.3,Cord/cable used for test ........................................ :,試驗的電源線/電纜:,Cord/cable used for test :,試驗的電源線/電纜:
MC-601,R.4,Compliance,符合性,Compliance,符合性
MC-601,S,TESTS FOR RESISTANCE TO HEAT AND FIRE,耐熱及耐燃試驗,TESTS FOR RESISTANCE TO HEAT AND FIRE,耐熱及耐燃試驗
MC-601,S.1,Flammability test for fire enclosures and fire barrier materials of equipment,"穩態功率不超過4,000 W之設備其防火機殼材料及防火阻隔物材料之耐燃試驗",Flammability test for fire enclosures and fire barrier materials of equipment,"穩態功率不超過4,000 W之設備其防火機殼材料及防火阻隔物材料之耐燃試驗"
MC-601,S.1,"Samples, material .................................................. :",樣品、材料:,"Samples, material :",樣品、材料:
MC-601,S.1,Wall thickness (mm) .............................................. :,厚度(mm):,Wall thickness (mm) :,厚度(mm):
MC-601,S.1,Conditioning (C) ................................................... :,預處理(°C):,Conditioning (C) :,預處理(°C):
MC-601,S.1,Test flame according to IEC 60695-11-5 with,"根據 IEC 60695-11-5 試驗火焰,條件如下",Test flame according to IEC 60695-11-5 with,"根據 IEC 60695-11-5 試驗火焰,條件如下"
MC-601,S.1,- Material not consumed completely,- 試驗樣品不得完全燒盡,- Material not consumed completely,- 試驗樣品不得完全燒盡
MC-601,S.1,- Material extinguishes within 30s,- 持續的火焰應於30 s內熄滅,- Material extinguishes within 30s,- 持續的火焰應於30 s內熄滅
MC-601,S.1,- No burning of layer or wrapping tissue,- 指定層或包裝棉紙不得燃燒,- No burning of layer or wrapping tissue,- 指定層或包裝棉紙不得燃燒
MC-601,S.2,Flammability test for fire enclosure and fire barrier integrity,防火機殼及防火阻隔物完整性之耐燃試驗,Flammability test for fire enclosure and fire barrier integrity,防火機殼及防火阻隔物完整性之耐燃試驗
MC-601,S.2,"Samples, material .................................................. :",樣品、材料:,"Samples, material :",樣品、材料:
MC-601,S.2,Wall thickness (mm) .............................................. :,厚度(mm):,Wall thickness (mm) :,厚度(mm):
MC-601,S.2,Conditioning (C) ................................................... :,預處理(°C):,Conditioning (C) :,預處理(°C):
MC-601,S.3,Flammability test for the bottom of a fire enclosure,防火機殼底部之耐燃試驗,Flammability test for the bottom of a fire enclosure,防火機殼底部之耐燃試驗
MC-601,S.3.1,Mounting of samples,樣品之裝設,Mounting of samples,樣品之裝設
MC-601,S.3.2,Test method and compliance,試驗方法和符合性性,Test method and compliance,試驗方法和符合性性
MC-601,S.3.2,Mounting of samples ............................................. :,樣品安裝:,Mounting of samples :,樣品安裝:
MC-601,S.3.2,Wall thickness (mm) .............................................. :,厚度(mm):,Wall thickness (mm) :,厚度(mm):
MC-601,S.4,Flammability classification of materials,材料耐燃分級,Flammability classification of materials,材料耐燃分級
MC-601,S.5,Flammability test for fire enclosure materials of,"穩態功率超過4,000 W 之設備其防火機殼材料之耐燃試驗",Flammability test for fire enclosure materials of,"穩態功率超過4,000 W 之設備其防火機殼材料之耐燃試驗"
MC-601,S.5,"Samples, material .................................................. :",樣品、材料:,"Samples, material :",樣品、材料:
MC-601,S.5,Wall thickness (mm) .............................................. :,厚度(mm):,Wall thickness (mm) :,厚度(mm):
MC-601,S.5,Conditioning (C) ................................................... :,預處理(°C):,Conditioning (C) :,預處理(°C):
MC-601,T.1,General,一般,General,一般
MC-601,T.2,"Steady force test, 10 N ....................................... :","穩定力試驗, 10 N:","Steady force test, 10 N :","穩定力試驗, 10 N:"
MC-601,T.3,"Steady force test, 30 N ....................................... :","穩定力試驗, 30 N:","Steady force test, 30 N :","穩定力試驗, 30 N:"
MC-601,T.4,"Steady force test, 100 N ..................................... :","穩定力試驗, 100 N:","Steady force test, 100 N :","穩定力試驗, 100 N:"
MC-601,T.5,"Steady force test, 250 N ..................................... :","穩定力試驗, 250 N:","Steady force test, 250 N :","穩定力試驗, 250 N:"
MC-601,T.6,Enclosure impact test,機殼撞擊試驗,Enclosure impact test,機殼撞擊試驗
MC-601,T.6,Fall test,自由落下試驗,Fall test,自由落下試驗
MC-601,T.6,Swing test,擺盪試驗,Swing test,擺盪試驗
MC-601,T.7,Drop test .............................................................. :,落下試驗:,Drop test :,落下試驗:
MC-601,T.8,Stress relief test ................................................... :,應力釋放試驗:,Stress relief test :,應力釋放試驗:
MC-601,T.9,Glass Impact Test................................................. :,玻璃撞擊試驗:,Glass Impact Test :,玻璃撞擊試驗:
MC-601,T.10,Glass fragmentation test,玻璃破碎試驗,Glass fragmentation test,玻璃破碎試驗
MC-601,T.10,Number of particles counted ................................... :,碎片數量:,Number of particles counted :,碎片數量:
MC-601,T.11,Test for telescoping or rod antennas,伸縮型或桿型天線之試驗,Test for telescoping or rod antennas,伸縮型或桿型天線之試驗
MC-601,T.11,Torque value (Nm) ................................................ :,扭矩值(Nm):,Torque value (Nm) :,扭矩值(Nm):
MC-601,U,MECHANICAL STRENGTH OF CATHODE RAY TUBES (CRT) AND PROTECTION,"陰極射線管(cathode-ray tubes, CRT)機械強度及防爆措施",MECHANICAL STRENGTH OF CATHODE RAY TUBES (CRT) AND PROTECTION,"陰極射線管(cathode-ray tubes, CRT)機械強度及防爆措施"
MC-601,U.1,General,一般,General,一般
MC-601,U.1,Instructional safeguard :,指示型安全防護:,Instructional safeguard :,指示型安全防護:
MC-601,U.2,Test method and compliance for non-intrinsically protected CRTs,具實質保護之CRT的試驗方法和符合性,Test method and compliance for non-intrinsically protected CRTs,具實質保護之CRT的試驗方法和符合性
MC-601,U.3,Protective screen,保護屏幕,Protective screen,保護屏幕
MC-601,V,DETERMINATION OF ACCESSIBLE PARTS,可觸及部件之決定,DETERMINATION OF ACCESSIBLE PARTS,可觸及部件之決定
MC-601,V.1,Accessible parts of equipment,設備可觸及部件,Accessible parts of equipment,設備可觸及部件
MC-601,V.1.1,General,一般,General,一般
MC-601,V.1.2,Surfaces and openings tested with jointed test,以具關節之試驗探棒試驗之表面及開孔,Surfaces and openings tested with jointed test,以具關節之試驗探棒試驗之表面及開孔
MC-601,V.1.3,Openings tested with straight unjointed test probes,用直式無關節之試驗探棒試驗之開孔,Openings tested with straight unjointed test probes,用直式無關節之試驗探棒試驗之開孔
MC-601,V.1.4,"Plugs, jacks, connectors tested with blunt probe",用鈍頭探棒測試插頭、插孔、連接器,"Plugs, jacks, connectors tested with blunt probe",用鈍頭探棒測試插頭、插孔、連接器
MC-601,V.1.5,Slot openings tested with wedge probe,用楔形探棒測試槽狀開孔,Slot openings tested with wedge probe,用楔形探棒測試槽狀開孔
MC-601,V.1.6,Terminals tested with rigid test wire,用直式試驗探棒測試預計由普通人員使用之端子,Terminals tested with rigid test wire,用直式試驗探棒測試預計由普通人員使用之端子
MC-601,V.2,Accessible part criterion,可觸及部件準則,Accessible part criterion,可觸及部件準則
MC-601,Y,CONSTRUCTION REQUIREMENTS FOR OUTDOOR ENCLOSURES,戶外機殼之結構要求,CONSTRUCTION REQUIREMENTS FOR OUTDOOR ENCLOSURES,戶外機殼之結構要求
MC-601,Y.1,General,一般,General,一般
MC-601,Y.2,Resistance to UV radiation,抗紫外線輻射,Resistance to UV radiation,抗紫外線輻射
MC-601,Y.3,Resistance to corrosion,抗腐蝕,Resistance to corrosion,抗腐蝕
MC-601,Y.3.1,Metallic parts of outdoor enclosures are resistant to,戶外機殼金屬部件抵抗水載污染之效應:,Metallic parts of outdoor enclosures are resistant to,戶外機殼金屬部件抵抗水載污染之效應:
MC-601,Y.3.2,Test apparatus,試驗設備,Test apparatus,試驗設備
MC-601,Y.3.3,Water – saturated sulphur dioxide atmosphere,水飽和二氧化硫氣體,Water – saturated sulphur dioxide atmosphere,水飽和二氧化硫氣體
MC-601,Y.3.4,Test procedure ....................................................... :,試驗程序:,Test procedure :,試驗程序:
MC-601,Y.3.5,Compliance,符合性,Compliance,符合性
MC-601,Y.4,Gaskets,密封墊片,Gaskets,密封墊片
MC-601,Y.4.1,General,一般,General,一般
MC-601,Y.4.2,Gasket tests,密封墊片試驗,Gasket tests,密封墊片試驗
MC-601,Y.4.3,Tensile strength and elongation tests,拉伸強度和伸長試驗,Tensile strength and elongation tests,拉伸強度和伸長試驗
MC-601,Y.4.3,Alternative test methods ........................................ :,替代試驗方法:,Alternative test methods :,替代試驗方法:
MC-601,Y.4.4,Compression test,壓縮試驗,Compression test,壓縮試驗
MC-601,Y.4.5,Oil resistance,抗油性,Oil resistance,抗油性
MC-601,Y.4.6,Securing means,固定方式,Securing means,固定方式
MC-601,Y.5,Protection of equipment within an outdoor enclosure,戶外機殼內設備之保護,Protection of equipment within an outdoor enclosure,戶外機殼內設備之保護
MC-601,Y.5.1,General,一般,General,一般
MC-601,Y.5.2,Protection from moisture,防止濕氣,Protection from moisture,防止濕氣
MC-601,Y.5.2,Relevant tests of IEC 60529 or Y.5.3 .................... :,CNS14165 (IEC60529)或Y.5.3的相關試驗:,Relevant tests of IEC 60529 or Y.5.3 :,CNS14165 (IEC60529)或Y.5.3的相關試驗:
MC-601,Y.5.3,Water spray test,水霧試驗,Water spray test,水霧試驗
MC-601,Y.5.4,Protection from plants and vermin,植物及害蟲之防護,Protection from plants and vermin,植物及害蟲之防護
MC-601,Y.5.5,Protection from excessive dust,過量灰塵之防護,Protection from excessive dust,過量灰塵之防護
MC-601,Y.5.5.1,General,一般,General,一般
MC-601,Y.5.5.2,IP5X equipment,IP5X設備,IP5X equipment,IP5X設備
